,lat,long
1265,57.3913889,-135.5961111
1266,16.2788129,-0.0412392
1267,-17.401245799999998,-66.16756808852
1268,-42.8212941,147.4830623
1269,48.8395577,1.1652725
1270,-23.433162,-45.083415
1271,37.5916014,-121.9977387
1272,-23.5506507,-46.6333824
1273,,
1274,,
1275,12.9767936,77.590082
1276,,
1277,-16.4955455,-68.1336229
1278,36.1986365,-105.6739035
1279,-30.54668625,29.41468317941224
1280,47.5331439,-52.7510307
1281,49.1494522,-124.0498441
1282,,
1283,,
1284,,
1285,,
1286,,
1287,,
1288,30.0443879,31.2357257
1289,22.5726723,88.3638815
1290,47.3744489,8.5410422
1291,16.870085449999998,-98.72220741144672
1292,39.7392364,-104.984862
1293,,
1294,,
1295,35.6892523,51.3896004
1296,,
1297,,
1298,,
1299,33.4716586,-112.090053
1300,22.5726723,88.3638815
1301,-14.6622706,49.6517827
1302,,
1303,,
1304,40.6639916,-74.2107006
1305,-5.0610453,18.808744282510744
1306,35.8110878,139.3286556
1307,40.6639916,-74.2107006
1308,,
1309,21.1498134,79.0820556
1310,6.27946975,13.345215681938416
1311,-18.9188041,-48.2767837
1312,43.2871614,5.6043053
1313,10.2931062,123.9020773
1314,,
1315,,
1316,50.1106444,8.6820917
1317,,
1318,55.7504461,37.6174943
1319,,
1320,16.4119945,120.5933729
1321,36.1021436,-115.17449463280128
1322,34.7269449,139.3945435
1323,,
1324,,
1325,,
1326,,
1327,28.6600584,77.1565959
1328,,
1329,4.5986817,101.0900236
1330,-23.5506507,-46.6333824
1331,,
1332,,
1333,56.0,18.0
1334,,
1335,,
1336,,
1337,,
1338,-22.9844206,-43.2196671
1339,-18.1516948,-47.9533537
1340,38.01165325,12.981390798470088
1341,,
1342,13.1521864,32.6725113
1343,,
1344,9.187597499999999,-77.87137226376693
1345,21.7960994,31.3718673
1346,,
1347,,
1348,,
1349,,
1350,35.210382550000006,-111.60668649717636
1351,13.020858050000001,14.580180631435823
1352,,
1353,,
1354,61.1554924,-149.6648173
1355,45.1779987,-109.6893387
1356,61.242416,-148.1972325
1357,,
1358,,
1359,,
1360,47.1301417,-119.278077
1361,25.8143476,-80.1929369
1362,33.5130695,36.3095814
1363,,
1364,35.6892523,51.3896004
1365,,
1366,54.596391,-5.9301829
1367,47.5348778,-122.0432974
1368,42.0368759,-111.3963177
1369,,
1370,39.3042403,9.2035381
1371,51.4904877,-56.9435792
1372,22.3048728,102.9628862
1373,44.841225,-0.5800364
1374,30.0443879,31.2357257
1375,30.409813,-88.271784
1376,24.8546842,67.0207055
1377,41.9281305,-72.643631
1378,,
1379,,
1380,48.1446647,-53.73042469301693
1381,48.5452022,-58.5871146
1382,27.6417361,-113.3805684
1383,-15.9691891,-39.5320541
1384,,
1385,,
1386,,
1387,18.0069462,-76.7891799
1388,26.18177245,91.66896722126359
1389,47.3756578,-121.8684444
1390,20.9963461,105.54206471133
1391,37.71402905,-122.30779415179862
1392,,
1393,,
1394,28.6138954,77.2090057
1395,54.3126572,-130.32549
1396,,
1397,38.6319657,-90.2428756
1398,52.3727598,4.8936041
1399,,
1400,,
1401,,
1402,,
1403,,
1404,-23.5506507,-46.6333824
1405,,
1406,,
1407,,
1408,,
1409,,
1410,25.3575436,55.3882729
1411,,
1412,32.55946645,-117.06318302701601
1413,,
1414,,
1415,14.2217534,-88.5507877
1416,21.095685,-89.577196
1417,41.7807041,-72.6923422
1418,39.9207886,32.8540482
1419,38.2542376,-85.759407
1420,50.1106444,8.6820917
1421,22.3048728,102.9628862
1422,40.7830439,-73.9527658
1423,,
1424,,
1425,,
1426,,
1427,-19.1824227,-64.9150438
1428,,
1429,,
1430,21.1498134,79.0820556
1431,14.7612884,-90.9920691
1432,,
1433,13.450125700000001,144.75755102972062
1434,47.3744489,8.5410422
1435,,
1436,34.3508273,62.2164003
1437,40.3443437,26.6845988
1438,,
1439,,
1440,5.0668907,-75.5066661
1441,50.0874654,14.4212535
1442,33.804826,-118.168259
1443,41.8933203,12.4829321
1444,39.100105,-94.5781416
1445,43.0337553,141.359249
1446,62.13190395,-150.0465516757023
1447,,
1448,28.6138954,77.2090057
1449,43.751281,-105.484825
1450,,
1451,,
1452,1.3074089500000001,103.87358623307097
1453,-21.642737,149.2084967
1454,,
1455,-33.525743,-70.5808301
1456,,
1457,,
1458,,
1459,50.401515,-105.542908
1460,-35.8536744,-71.6058502
1461,,
1462,,
1463,22.580492999999997,88.38951904999999
1464,-40.9144636,175.0061963
1465,,
1466,,
1467,-23.5506507,-46.6333824
1468,16.068,108.212
1469,51.0791366,1.1841744
1470,,
1471,,
1472,,
1473,38.72116535,-27.217637988768217
1474,15.9266657,107.9650855
1475,,
1476,,
1477,,
1478,49.7219665,143.448533
1479,,
1480,52.6118236,-9.108763257967421
1481,-22.9844206,-43.2196671
1482,30.0443879,31.2357257
1483,55.0282171,82.9234509
1484,,
1485,55.9151441,92.7972003356383
1486,,
1487,-36.924626,145.17083142450304
1488,,
1489,44.4688795,-71.1836547
1490,,
1491,48.1516988,17.1093063
1492,36.1021436,-115.17449463280128
1493,,
1494,40.3693889,-80.6243098
1495,55.4982802,-4.6113017
1496,56.6370122,104.719221
1497,61.1554924,-149.6648173
1498,,
1499,,
1500,42.9832406,-81.243372
1501,41.5910323,-93.6046655
1502,,
1503,21.1498134,79.0820556
1504,,
1505,,
1506,35.212870949999996,-106.71324849574629
1507,-17.831773,31.045686
1508,52.3765459,4.8946836
1509,-14.8567487,-40.8414804
1510,,
1511,20.5533013,-104.76338164381983
1512,4.2123039,-76.3188928
1513,37.1968298,-93.2946576
1514,21.48343645,-158.03648372697478
1515,,
1516,,
1517,40.7300685,-73.2107266
1518,,
1519,,
1520,-1.1674673,36.9355243
1521,,
1522,53.5462055,-113.491241
1523,,
1524,,
1525,21.1218598,-101.6825081
1526,17.0,-96.5
1527,41.8755616,-87.6244212
1528,,
1529,37.701139999999995,-92.16933029454009
1530,,
1531,,
1532,,
1533,27.1604122,84.9765794
1534,,
1535,34.1816482,-118.3258554
1536,,
1537,,
1538,30.7586292,20.2222915
1539,,
1540,,
1541,,
1542,,
1543,48.2171331,16.3515022
1544,40.1672117,-105.1019287
1545,36.098267750000005,-115.16411744999999
1546,,
1547,24.7851883,141.3241156880049
1548,,
1549,-1.45056,-48.4682453
1550,,
1551,32.7343442,-80.2417651
1552,-23.5506507,-46.6333824
1553,30.3321838,-81.655651
1554,-42.91702,147.60205
1555,52.5684809,-65.8779818
1556,,
1557,45.7578137,4.8320114
1558,62.83980995,-66.74377376795226
1559,,
1560,,
1561,,
1562,,
1563,36.3110625,37.8182191
1564,35.0729732,72.8693976
1565,26.61695705,92.76500717365028
1566,52.1814012,0.2214248
1567,18.1125305,74.92386542316771
1568,14.9748271,102.0978493
1569,40.3693889,-80.6243098
1570,47.6038321,-122.330062
1571,60.428669400000004,-150.37468456450287
1572,-2.6344567,-56.7319324
1573,51.5073219,-0.1276474
1574,27.708317,85.3205817
1575,45.40683715,-75.52745676171389
1576,,
1577,35.8312861,-78.1453063
1578,40.2203907,-74.0120817
1579,,
1580,36.0965604,-112.0984941
1581,,
1582,,
1583,52.7093263,-8.876893685751469
1584,-33.1237585,-64.3489782
1585,20.8545062,96.04948153374664
1586,55.199447500000005,-162.74047820061134
1587,31.9515694,35.9239625
1588,36.7421089,-95.9528877
1589,,
1590,,
1591,,
1592,,
1593,,
1594,51.8771495,0.1779749
1595,,
1596,,
1597,,
1598,48.8588897,2.3200410217200766
1599,,
1600,10.4813175,-66.8796057
1601,1.1153385,-74.1056838
1602,,
1603,48.4538873,2.4778402
1604,49.3579864,12.6836191
1605,,
1606,26.2966528,50.1202146
1607,36.2659698,-95.8548557
1608,,
1609,11.498386400000001,-85.62553996271319
1610,48.8588897,2.3200410217200766
1611,,
1612,36.1021436,-115.17449463280128
1613,,
1614,48.0216921,-123.0057095
1615,,
1616,52.0727328,-1.375292
1617,,
1618,53.4794892,-2.2451148
1619,,
1620,,
1621,,
1622,-31.3314264,-54.1062808
1623,36.7753606,3.0601882
1624,,
1625,20.9670759,-89.6237402
1626,,
1627,,
1628,,
1629,22.5240566,88.2710655
1630,40.4733176,-3.5798446
1631,,
1632,28.6138954,77.2090057
1633,,
1634,55.758285650000005,37.60436886144644
1635,47.5170476,9.505267395198327
1636,,
1637,50.7244402,-127.4976081
1638,-10.60618815,142.28105329264693
1639,24.833524099999998,66.99717792256068
1640,,
1641,,
1642,,
1643,34.8634166,-116.8880324
1644,,
1645,55.6867243,12.5700724
1646,26.4073841,93.2551303
1647,,
1648,9.1110524,-70.4032724
1649,41.6362152,-70.934205
1650,-34.8927002,-56.178654
1651,19.362530800000002,73.08048927121621
1652,,
1653,,
1654,33.8959203,35.47843
1655,-30.0324999,-51.2303767
1656,54.596391,-5.9301829
1657,40.4167047,-3.7035825
1658,,
1659,,
1660,55.7504461,37.6174943
1661,51.4538022,-2.5972985
1662,,
1663,50.6646446,-1.4303508
1664,,
1665,-43.530955,172.6366455
1666,-34.6097193,-58.374119
1667,,
1668,8.2144676,123.7689644
1669,,
1670,51.88696515,0.24419290157330298
1671,,
1672,45.4838459,9.2147675
1673,-1.45056,-48.4682453
1674,-16.4446393,-67.7952933
1675,-22.9110137,-43.2093727
1676,33.9092802,-118.0849169
1677,48.1371079,11.5753822
1678,40.8224148,14.4292922
1679,-16.819398399999997,-151.44839073626866
1680,30.0443879,31.2357257
1681,,
1682,,
1683,,
1684,,
1685,35.14726,-107.851446
1686,27.7019771,85.3510111
1687,25.7741728,-80.19362
1688,33.2101155,-97.7547552
1689,-0.2201641,-78.5123274
1690,43.5250265,-84.1227598
1691,-2.8920551,-78.9806079
1692,,
1693,,
1694,28.6138954,77.2090057
1695,48.2329542,2.626251
1696,33.5352777,-7.7323353
1697,39.3131621,-77.6281858
1698,28.42826235,77.00270014657752
1699,-22.9110137,-43.2093727
1700,,
1701,14.5948914,120.9782618
1702,,
1703,,
1704,63.5515028,154.014726
1705,-25.4295963,-49.2712724
1706,27.7385042,75.3292608
1707,,
1708,,
1709,32.1288331,20.0817204
1710,,
1711,,
1712,,
1713,41.315731400000004,-70.00901408779944
1714,,
1715,,
1716,,
1717,51.5073219,-0.1276474
1718,-7.2246743,-35.8771292
1719,,
1720,,
1721,35.362799,138.730781
1722,45.6657801,5.5524835
1723,,
1724,,
1725,44.0374651,-116.7651123
1726,,
1727,-21.2589001,-63.4722606
1728,,
1729,,
1730,41.4471008,12.6285618
1731,20.768326549999998,-75.69281969799033
1732,,
1733,-16.4955455,-68.1336229
1734,40.0,-40.0
1735,40.5508527,-105.0668085
1736,,
1737,,
1738,50.7641387,-1.7720991
1739,-17.8298274,31.0471078
1740,-22.9110137,-43.2093727
1741,14.7654948,-91.1537162
1742,35.990023,-83.8685458
1743,,
1744,36.5832769,-118.7156531
1745,,
1746,48.7081906,44.5153353
1747,,
1748,,
1749,40.63591975,17.688443357842537
1750,30.0474688,-99.1400207
1751,43.1524574,-93.2017941
1752,40.7757145,-73.87336398511545
1753,51.1961976,-0.691178
1754,-39.9528791,-72.8444177
1755,12.1544035,-86.2737642
1756,26.350998150000002,94.96842254493227
1757,39.8894819,4.2661641
1758,,
1759,,
1760,31.5393701,-82.4623557
1761,19.3715037,-99.2334352
1762,38.3249599,43.6589825
1763,40.2241115,-1.7433762
1764,39.613432,2.880353635614984
1765,39.3634413,-76.3710704
1766,38.3505995,-81.6332812
1767,,
1768,,
1769,-15.6744905,-70.0704508
1770,12.6090157,-85.2936911
1771,,
1772,53.061025,-93.321991
1773,,
1774,,
1775,,
1776,29.3796532,47.9734174
1777,,
1778,24.8546842,67.0207055
1779,40.9064873,-72.7434331
1780,41.4015643,2.1746865
1781,,
1782,32.44645,-99.7475905
1783,20.5320852,-97.4536355
1784,,
1785,-23.5506507,-46.6333824
1786,52.04217505,-176.10210446029208
1787,44.841225,-0.5800364
1788,31.4634891,-96.0641283
1789,2.8551775,-55.382238
1790,55.758285650000005,37.60436886144644
1791,,
1792,,
1793,37.9839412,23.7283052
1794,48.4922701,-67.7436256
1795,49.8459721,24.0308425
1796,24.4870296,-89.5363207573838
1797,33.8959203,35.47843
1798,41.8755616,-87.6244212
1799,,
1800,,
1801,,
1802,55.3430696,-131.6466819
1803,41.8933203,12.4829321
1804,-22.9110137,-43.2093727
1805,-2.9888297,104.756857
1806,,
1807,28.4345031,93.2038913
1808,,
1809,31.292831200000002,18.045410836206674
1810,37.3705777,-77.0605098
1811,39.9207886,32.8540482
1812,,
1813,,
1814,-17.401245799999998,-66.16756808852
1815,-22.9110137,-43.2093727
1816,,
1817,52.7093263,-8.876893685751469
1818,3.3969142,-76.5501917
1819,35.1851045,136.8998438
1820,,
1821,8.3344713,-75.6666238
1822,13.7344412,-84.7779262
1823,-31.7699736,-52.3410161
1824,,
1825,48.5452022,-58.5871146
1826,4.6534649,-74.0836453
1827,35.7333312,-81.3442915
1828,1.5620529,30.2478844
1829,,
1830,14.0718638,24.3456057
1831,-35.0788526,-69.5677277
1832,33.7489924,-84.3902644
1833,,
1834,-21.642737,149.2084967
1835,61.1725757,-148.2714198
1836,-22.9110137,-43.2093727
1837,,
1838,27.2380913,51.19723479885998
1839,,
1840,14.6840893,121.0707145
1841,,
1842,55.6867243,12.5700724
1843,,
1844,,
1845,41.8794989,-87.8136997
1846,,
1847,,
1848,50.434058500000006,30.559996246686097
1849,,
1850,,
1851,,
1852,,
1853,,
1854,,
1855,26.19395715,127.66411690703384
1856,,
1857,55.7504461,37.6174943
1858,,
1859,,
1860,42.3554334,-71.060511
1861,42.790216599999994,10.340278678735025
1862,41.2981699,-112.0791344
1863,,
1864,,
1865,24.5625566,-81.7724368
1866,41.6529143,-83.5378173
1867,,
1868,,
1869,14.5948914,120.9782618
1870,59.5583337,29.9866559
1871,-5.90883,-44.302785
1872,-34.4420479,-59.4475258
1873,40.6066537,-74.044598
1874,48.1625826,11.5778516
1875,10.2931062,123.9020773
1876,,
1877,,
1878,63.1601789,21.8371083
1879,41.436337,-74.032958
1880,,
1881,-6.9229374,107.6198809
1882,48.049379599999995,-53.40589453152174
1883,40.7468888,-73.060631
1884,,
1885,50.84529,4.3690517
1886,,
1887,,
1888,,
1889,-37.1981493,-73.5648656
1890,22.2659731,114.2198787
1891,,
1892,,
1893,1.357107,103.8194992
1894,,
1895,30.0443879,31.2357257
1896,4.0429408,9.706203
1897,,
1898,45.4838459,9.2147675
1899,56.839104,60.60825
1900,,
1901,39.7392364,-104.984862
1902,33.5950627,-7.6187768
1903,,
1904,52.72274555,174.1003202448324
1905,47.4979937,19.0403594
1906,58.88099305,5.622712653837669
1907,,
1908,,
1909,,
1910,-27.2312011,-52.0231024
1911,,
1912,52.7093263,-8.876893685751469
1913,,
1914,41.8755616,-87.6244212
1915,-12.9693056,28.6365894
1916,39.9207886,32.8540482
1917,42.5477083,2.3894528188275315
1918,32.5863209,13.0241627
1919,49.4464443,-2.6043466
1920,-7.560521850000001,-35.0124608305277
1921,37.61197965,-77.52187584827075
1922,18.1173723,-65.98941491264279
1923,,
1924,-17.831773,31.045686
1925,0.3389242,6.7313031
1926,-22.90556,-47.06083
1927,-33.7330884,150.9579611
1928,50.0012314,8.2762513
1929,50.56999985,3.779372896486468
1930,12.1544035,-86.2737642
1931,,
1932,39.9207886,32.8540482
1933,57.2028038,-153.305651
1934,-7.2459717,112.7378266
1935,,
1936,,
1937,-15.6946194,-67.39206985250422
1938,,
1939,,
1940,,
1941,,
1942,40.6039936,-73.8354124
1943,4.0429408,9.706203
1944,,
1945,,
1946,41.8933203,12.4829321
1947,38.1157672,37.1847273
1948,,
1949,51.8666057,-176.64575
1950,28.0000272,2.9999825
1951,20.0214637,-75.8294928
1952,,
1953,22.26727645,114.16843018853947
1954,,
1955,50.6034575,-1.2029
1956,,
1957,-20.3200917,-40.3376682
1958,,
1959,,
1960,-1.2946974,36.8060237
1961,,
1962,,
1963,,
1964,,
1965,42.6977028,23.3217359
1966,,
1967,,
1968,,
1969,,
1970,,
1971,40.6353118,17.9414463
1972,31.4707072,74.2657649
1973,,
1974,,
1975,21.304547,-157.855676
1976,43.5854823,39.723109
1977,48.8121301,3.0843818
1978,27.7019771,85.3510111
1979,-22.9110137,-43.2093727
1980,7.0673313,-73.8525627
1981,,
1982,,
1983,,
1984,,
1985,,
1986,,
1987,,
1988,,
1989,,
1990,27.5035347,92.1044709
1991,40.0,-40.0
1992,48.3407795,-70.8797721
1993,,
1994,14.5948914,120.9782618
1995,,
1996,41.9281305,-72.643631
1997,,
1998,,
1999,,
2000,39.275735850000004,-76.831741741596
2001,-11.705617,-63.854835
2002,,
2003,-23.3864203,-45.6626797
2004,-12.0621065,-77.0365256
2005,36.1021436,-115.17449463280128
2006,7.0673313,-73.8525627
2007,,
2008,34.1816482,-118.3258554
2009,52.2337172,21.071432235636493
2010,26.360996,127.770163
2011,-15.765044,-47.8323556
2012,51.9244424,4.47775
2013,42.0597203,9.1338008
2014,,
2015,,
2016,-23.5506507,-46.6333824
2017,41.1762016,-112.602336124358
2018,66.8982057,-162.5977621
2019,39.100105,-94.5781416
2020,,
2021,39.9207886,32.8540482
2022,37.7790262,-122.419906
2023,61.6685237,50.8352024
2024,,
2025,,
2026,42.3554334,-71.060511
2027,,
2028,37.9404648,58.3823487
2029,,
2030,,
2031,,
2032,45.8556421,10.3976599
2033,,
2034,,
2035,55.448217,50.4763591
2036,59.9133301,10.7389701
2037,-23.5506507,-46.6333824
2038,,
2039,,
2040,,
2041,32.2692452,75.6528858
2042,,
2043,,
2044,,
2045,,
2046,-28.2550598,-52.3966606
2047,43.157285,-77.615214
2048,,
2049,52.28979145,104.29383235
2050,-22.8215796,47.8306554
2051,19.995933,100.63944758619968
2052,,
2053,-27.088141,-51.368101
2054,60.734,-48.174
2055,45.7578137,4.8320114
2056,,
2057,33.1024935,139.8076939278656
2058,59.9372321,30.2046418
2059,,
2060,25.8143476,-80.1929369
2061,38.9028013,-77.0023295
2062,47.3215135,8.1571142
2063,,
2064,42.6985304,2.8953121
2065,,
2066,,
2067,40.7029134,-73.8006429
2068,,
2069,80.57916125,57.6368464213531
2070,,
2071,,
2072,45.6342923,-73.8362379
2073,,
2074,39.6065073,-75.8330934
2075,33.3149631,67.828989
2076,30.0443879,31.2357257
2077,34.0536909,-118.242766
2078,-34.0954713,-59.0245097
2079,38.362284,33.9989107
2080,29.61941755,-82.36011793561752
2081,-22.0136831,-63.6781103
2082,33.3467599,75.3652863
2083,8.0047262,124.2854351
2084,30.0321462,-90.0575717
2085,33.1819875,131.4270217
2086,,
2087,,
2088,22.7641623,88.3776088
2089,41.8909589,-87.6355657
2090,4.6534649,-74.0836453
2091,,
2092,46.4085273,-105.840981
2093,,
2094,40.8224148,14.4292922
2095,30.0,-170.0
2096,9.561733,44.061803
2097,26.2966528,50.1202146
2098,64.6173758,-162.2604161
2099,39.4453393,-83.8285375
2100,37.7648021,-121.9544387
2101,,
2102,,
2103,,
2104,,
2105,,
2106,,
2107,24.163162,120.6478282
2108,,
2109,35.9603948,-83.9210261
2110,,
2111,49.3028611,10.5722288
2112,37.5385087,-77.43428
2113,,
2114,,
2115,,
2116,,
2117,-22.35425565,-42.58496865081586
2118,,
2119,9.0107934,38.7612525
2120,,
2121,45.6771866,23.9918417
2122,,
2123,32.792,-115.563051
2124,37.014568999999995,-103.88213117785236
2125,36.1672559,-115.148516
2126,,
2127,56.2429224,12.8619375
2128,41.8933203,12.4829321
2129,-4.3217055,15.3125974
2130,,
2131,,
2132,,
2133,-5.8951672,-76.1046533
2134,37.7994284,-122.44163255934807
2135,,
2136,42.3315509,-83.0466403
2137,,
2138,43.2556437,76.9537201
2139,37.6922361,-97.3375448
2140,,
2141,,
2142,,
2143,,
2144,,
2145,25.7741728,-80.19362
2146,,
2147,55.8172369,48.57630991052116
2148,13.6960365,123.0612123
2149,45.1267251,-62.9647782
2150,48.049379599999995,-53.40589453152174
2151,61.8793428,68.6418156
2152,,
2153,,
2154,,
2155,35.882722,-5.5025577
2156,,
2157,,
2158,47.6121709,-122.3026265
2159,28.2935785,-16.621447121144122
2160,30.0443879,31.2357257
2161,45.3429231,-79.00709014928532
2162,,
2163,,
2164,37.7790262,-122.419906
2165,39.100105,-94.5781416
2166,53.4754384,-2.2420282
2167,30.0443879,31.2357257
2168,51.583333,-122.25
2169,,
2170,18.34290815,-64.91889970060265
2171,,
2172,8.9714493,-79.5341802
2173,,
2174,41.8911044,-87.6060944
2175,50.7344256,5.2095342
2176,22.2793278,114.1628131
2177,60.1671081,-150.833591520815
2178,,
2179,8.1525979,35.5371154
2180,,
2181,,
2182,,
2183,,
2184,,
2185,7.1172633,-73.1156668
2186,,
2187,14.536268100000001,120.99684635358483
2188,51.5073219,-0.1276474
2189,,
2190,,
2191,,
2192,,
2193,68.970665,33.07497
2194,40.7596198,-111.8867975
2195,,
2196,40.7596198,-111.8867975
2197,41.4266361,-73.6788272
2198,28.2935785,-16.621447121144122
2199,,
2200,13.1388596,123.7343104
2201,-2.9700595,104.7397568
2202,53.0199838,158.6471356
2203,4.40791385,-74.08595393452876
2204,42.4888189,59.6050383
2205,,
2206,37.2473814,-1.7973403
2207,,
2208,,
2209,,
2210,53.0758196,8.8071646
2211,35.470011650000004,139.84768792943154
2212,34.0747444,74.8204443
2213,28.6600584,77.1565959
2214,55.7504461,37.6174943
2215,65.1155035,57.1616254
2216,,
2217,35.6809502,139.7785034
2218,,
2219,37.9839412,23.7283052
2220,60.84946825,-146.830226875
2221,30.0443879,31.2357257
2222,-25.2800459,-57.6343814
2223,,
2224,40.4263568,49.8543832
2225,-12.2383101,-75.7460249
2226,,
2227,50.138541000000004,-71.27907781647069
2228,12.8470382,120.7799198
2229,-36.852095,174.7631803
2230,-33.9520354,-70.8335436
2231,40.188527300000004,-104.95904722550712
2232,30.3308401,71.247499
2233,,
2234,20.5427484,-97.4592819
2235,,
2236,45.6771866,23.9918417
2237,,
2238,,
2239,,
2240,,
2241,19.13261855,72.91497912536826
2242,28.0532615,-16.7334336
2243,4.6534649,-74.0836453
2244,-22.3845163,143.0364812
2245,,
2246,14.0221216,108.69422150756694
2247,,
2248,41.711030199999996,-69.98013501073582
2249,38.2347793,140.34045475
2250,,
2251,35.0814651,-77.02897485
2252,,
2253,,
2254,,
2255,,
2256,55.7504461,37.6174943
2257,4.6534649,-74.0836453
2258,,
2259,,
2260,36.19924,37.1637253
2261,,
2262,,
2263,1.4900578,124.8408708
2264,14.1057433,-87.2040052
2265,10.288094300000001,123.97229133429869
2266,,
2267,6.328034,-10.797788
2268,24.8546842,67.0207055
2269,40.1083912,-83.7524298
2270,,
2271,,
2272,,
2273,,
2274,,
2275,29.9759983,-90.0782127
2276,-12.066430100000002,-76.96862914898367
2277,24.3753438,4.3208436
2278,,
2279,35.22789255,33.32274106211046
2280,,
2281,8.1550421,125.1305726
2282,40.7654301,-73.8174291
2283,,
2284,45.4208777,-75.6901106
2285,,
2286,,
2287,21.5810088,39.1653612
2288,,
2289,53.3498006,-6.2602964
2290,,
2291,,
2292,41.6795186,-77.0638567
2293,34.7803447,-77.38735875249287
2294,18.3,42.733333
2295,22.3301046,114.1989525425513
2296,10.6762836,122.9513786
2297,,
2298,,
2299,,
2300,,
2301,,
2302,,
2303,,
2304,52.5398428,13.4117863
2305,,
2306,51.0481925,-0.7233101
2307,22.2793278,114.1628131
2308,39.1014537,-84.5124602
2309,,
2310,,
2311,,
2312,,
2313,,
2314,43.077555149999995,-89.42339767963091
2315,39.7392364,-104.984862
2316,18.7882778,98.9858802
2317,56.5048435,21.0070903
2318,,
2319,,
2320,,
2321,30.7152872,31.2470999
2322,,
2323,49.2608724,-123.113952
2324,,
2325,,
2326,19.5908178,103.6609889
2327,,
2328,,
2329,,
2330,,
2331,,
2332,,
2333,38.6319657,-90.2428756
2334,55.758285650000005,37.60436886144644
2335,51.46773895,-0.4587800741571181
2336,,
2337,,
2338,,
2339,,
2340,,
2341,,
2342,15.4399678,107.7898857
2343,33.898917,-118.171005
2344,19.0392488,72.9393322
2345,22.5726723,88.3638815
2346,43.3224219,-1.9838889
2347,,
2348,38.1114322,-91.7604389
2349,51.5073219,-0.1276474
2350,,
2351,,
2352,-8.1993049,-35.5631137
2353,43.1239197,-77.62433225625
2354,45.4655696,9.1797055
2355,43.0349931,-87.922497
2356,49.0641578,8.9753958
2357,38.3505995,-81.6332812
2358,33.894927,-118.226624
2359,,
2360,,
2361,,
2362,41.9823535,27.4929211
2363,40.7654301,-73.8174291
2364,,
2365,,
2366,8.9630807,-83.5238182
2367,,
2368,-8.1648652,-70.3539579
2369,,
2370,43.703622,-72.288666
2371,37.7255163,-122.4343609
2372,33.7494951,-117.8732213
2373,16.500195849999997,105.71559464914924
2374,59.7837275,-154.14143444380733
2375,,
2376,41.7746685,-76.5264613
2377,70.2450108,-148.397837
2378,61.253281650000005,-149.80817126033315
2379,31.8658887,-116.6029835
2380,41.8755616,-87.6244212
2381,,
2382,-20.3111814,118.5801181
2383,61.0684293,-151.1409141
2384,,
2385,,
2386,,
2387,,
2388,,
2389,,
2390,,
2391,22.9912348,120.184982
2392,18.465299,-66.116666
2393,35.2698375,-75.52139777222223
2394,63.816031499999994,-152.37710349049462
2395,10.6498095,-71.6443596
2396,,
2397,29.9759983,-90.0782127
2398,49.6600228,19.5579106
2399,,
2400,,
2401,,
2402,,
2403,-4.3217055,15.3125974
2404,22.9372087,89.2852741
2405,4.90037595,-1.7594826863575268
2406,,
2407,39.9009472,-74.8234961
2408,,
2409,38.1035389,15.6397556
2410,,
2411,,
2412,,
2413,42.5240807,72.0832124
2414,33.027208200000004,-83.91121474543131
2415,,
2416,40.7830439,-73.9527658
2417,21.9672815,-159.71360256911737
2418,34.784563500000004,5.812435334419206
2419,39.3642852,-74.4229351
2420,48.247669,34.297642
2421,5.4624508,6.1474935
2422,,
2423,-0.7326786000000001,-80.41990564699557
2424,55.7504461,37.6174943
2425,,
2426,41.6997139,-93.0538852
2427,,
2428,,
2429,-0.2201641,-78.5123274
2430,,
2431,,
2432,,
2433,,
2434,50.023071,-125.2441538
2435,,
2436,19.4326296,-99.1331785
2437,-16.4446393,-67.7952933
2438,5.4624508,6.1474935
2439,21.6841677,108.3678711
2440,60.9339411,76.5814274
2441,48.477473,-81.330414
2442,,
2443,,
2444,,
2445,,
2446,,
2447,,
2448,,
2449,,
2450,12.2431693,109.1898675
2451,,
2452,59.3251172,18.0710935
2453,,
2454,-13.83077365,-172.00829609835512
2455,,
2456,28.558814,77.2734146
2457,,
2458,,
2459,41.4996574,-81.6936772
2460,,
2461,,
2462,,
2463,,
2464,41.0508886,-72.94798981548601
2465,,
2466,,
2467,-2.9814344,23.8222636
2468,47.3744489,8.5410422
2469,46.4978958,9.8392428
2470,,
2471,,
2472,36.9902621,-112.97577
2473,55.0282171,82.9234509
2474,33.5950627,-7.6187768
2475,47.8507859,35.1182867
2476,14.5948914,120.9782618
2477,44.0015511,11.9045338
2478,,
2479,,
2480,,
2481,2.0349312,45.3419183
2482,8.2281556,124.2411508
2483,45.552789,-84.783936
2484,,
2485,,
2486,33.892176,-84.2988296
2487,32.896672,13.1777923
2488,11.5895171,122.7500577
2489,,
2490,,
2491,,
2492,43.6534817,-79.3839347
2493,40.0,-40.0
2494,35.6828387,139.7594549
2495,36.098267750000005,-115.16411744999999
2496,33.6938118,73.0651511
2497,,
2498,25.0375198,121.5636796
2499,,
2500,,
2501,51.54499055,3.6899884664233786
2502,48.68626,33.922
2503,,
2504,,
2505,36.1021436,-115.17449463280128
2506,,
2507,16.0760187,108.2218966
2508,,
2509,25.02778,121.4689366
2510,40.8728411,-78.724196
2511,,
2512,40.0301105,-74.6201691
2513,,
2514,,
2515,,
2516,61.2163129,-149.894852
2517,,
2518,23.7644025,90.389015
